name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,populationDensity,lat,long,url,rating,tz,featureId,countryId,stateId,hospitalized,aggregate,discharged,countyId,publishedDate
Switzerland,country,,,,Switzerland,27693,1429,,,,8466017,207.68400188612026,46.811499999999995,8.228000000000002,https://github.com/daenuprobst/covid19-cases-switzerland/,0.39215686274509803,Europe/Zurich,iso1:CH,iso1:CH,,1536,,4303,,
Cyprus,country,,,,Cyprus,772,12,83,35656,677,1141166,126.43100637080508,35.1695,33.441,https://data.gov.cy/api/3/action/package_show?id=f6c70a36-daaf-42c2-80d6-f99a329fdd0f,0.5490196078431373,Asia/Famagusta,iso1:CY,iso1:CY,,,,,,
"Hlavní město Praha, Czechia",state,,,Hlavní město Praha,Czechia,1618,,,,,1308632,2655.7145472047796,50.062,14.4785,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-10,iso1:CZ,iso2:CZ-10,,,,,
"Středočeský kraj, Czechia",state,,,Středočeský kraj,Czechia,807,,,,,1369332,125.10711638966657,50.058,14.4665,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-20,iso1:CZ,iso2:CZ-20,,,,,
"Královéhradecký kraj, Czechia",state,,,Královéhradecký kraj,Czechia,176,,,,,551021,115.59824846422646,50.409000000000006,15.841999999999999,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-52,iso1:CZ,iso2:CZ-52,,,,,
"Jihočeský kraj, Czechia",state,,,Jihočeský kraj,Czechia,160,,,,,642133,63.930268200018304,49.085499999999996,14.573,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-31,iso1:CZ,iso2:CZ-31,,,,,
"Plzeňský kraj, Czechia",state,,,Plzeňský kraj,Czechia,528,,,,,584672,76.59621595994561,49.522999999999996,13.1205,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-32,iso1:CZ,iso2:CZ-32,,,,,
"Karlovarský kraj, Czechia",state,,,Karlovarský kraj,Czechia,248,,,,,294896,89.13522459424773,50.176500000000004,12.7,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-41,iso1:CZ,iso2:CZ-41,,,,,
"Ústecký kraj, Czechia",state,,,Ústecký kraj,Czechia,435,,,,,820789,154.5223228780025,50.5665,13.799,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-42,iso1:CZ,iso2:CZ-42,,,,,
"Liberecký kraj, Czechia",state,,,Liberecký kraj,Czechia,191,,,,,442356,140.5416136070536,50.7515,14.9915,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-51,iso1:CZ,iso2:CZ-51,,,,,
"Pardubický kraj, Czechia",state,,,Pardubický kraj,Czechia,251,,,,,520316,115.16321151440943,49.888999999999996,16.113,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-53,iso1:CZ,iso2:CZ-53,,,,,
"Kraj Vysočina, Czechia",state,,,Kraj Vysočina,Czechia,163,,,,,509274,75.13924040773088,49.4015,15.652999999999999,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-63,iso1:CZ,iso2:CZ-63,,,,,
"Jihomoravský kraj, Czechia",state,,,Jihomoravský kraj,Czechia,387,,,,,1187667,165.47232192801377,49.1225,16.5945,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-64,iso1:CZ,iso2:CZ-64,,,,,
"Olomouc Region, Czechia",state,,,Olomouc Region,Czechia,619,,,,,632492,119.8981538104448,49.861999999999995,17.314500000000002,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-71,iso1:CZ,iso2:CZ-71,,,,,
"Moravskoslezský kraj, Czechia",state,,,Moravskoslezský kraj,Czechia,815,,,,,1203299,221.1469472323392,49.861000000000004,17.999,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-80,iso1:CZ,iso2:CZ-80,,,,,
"Zlínský kraj, Czechia",state,,,Zlínský kraj,Czechia,285,,,,,582921,147.02944101690855,49.196,17.7695,https://onemocneni-aktualne.mzcr.cz/,0.35294117647058826,Europe/Prague,iso2:CZ-72,iso1:CZ,iso2:CZ-72,,,,,
Czechia,country,,,,Czechia,6683,,,172123,,10649800,135.18632469357428,49.805,15.474499999999999,https://onemocneni-aktualne.mzcr.cz/,0.39215686274509803,Europe/Prague,iso1:CZ,iso1:CZ,,,,,,
"Brandenburg, Germany",state,,,Brandenburg,Germany,2402,93,,,,2449193,82.67043730978945,52.4565,13.016,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-BB,iso1:DE,iso2:DE-BB,,,,,
"Berlin, Germany",state,,,Berlin,Germany,5225,94,,,,3644826,4159.449870822034,52.4985,13.4185,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-BE,iso1:DE,iso2:DE-BE,,,,,
"Baden-Württemberg, Germany",state,,,Baden-Württemberg,Germany,29575,1043,,,,10879618,304.5241514050538,48.6635,9.006,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-BW,iso1:DE,iso2:DE-BW,,,,,
"Bavaria, Germany",state,,,Bavaria,Germany,38301,1373,,,,12930751,183.44821350157707,48.9165,11.4085,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-BY,iso1:DE,iso2:DE-BY,,,,,
"Bremen, Germany",state,,,Bremen,Germany,603,25,,,,661000,1753.5599056483888,53.3115,8.733,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-HB,iso1:DE,iso2:DE-HB,,,,,
"Hesse, Germany",state,,,Hesse,Germany,7178,238,,,,6265809,297.15552233898524,50.5245,9.008000000000001,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-HE,iso1:DE,iso2:DE-HE,,,,,
"Hamburg, Germany",state,,,Hamburg,Germany,4347,91,,,,1841179,2493.5652334000692,53.6755,9.3705,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-HH,iso1:DE,iso2:DE-HH,,,,,
"Mecklenburg-Vorpommern, Germany",state,,,Mecklenburg-Vorpommern,Germany,652,16,,,,1609675,69.83051102237341,53.8975,12.5035,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-MV,iso1:DE,iso2:DE-MV,,,,,
"Lower Saxony, Germany",state,,,Lower Saxony,Germany,9444,330,,,,7982448,167.99251417387518,52.593500000000006,9.127,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-NI,iso1:DE,iso2:DE-NI,,,,,
"North Rhine-Westphalia, Germany",state,,,North Rhine-Westphalia,Germany,30028,913,,,,17932651,526.9029627273594,51.427,7.6635,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-NW,iso1:DE,iso2:DE-NW,,,,,
"Rhineland-Palatinate, Germany",state,,,Rhineland-Palatinate,Germany,5668,113,,,,4011582,202.28125428252946,49.954,7.3065,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-RP,iso1:DE,iso2:DE-RP,,,,,
"Schleswig-Holstein, Germany",state,,,Schleswig-Holstein,Germany,2412,71,,,,2896712,184.89556720876928,54.202,9.5865,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-SH,iso1:DE,iso2:DE-SH,,,,,
"Saarland, Germany",state,,,Saarland,Germany,2339,100,,,,995597,385.3513993433725,49.3745,6.8795,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-SL,iso1:DE,iso2:DE-SL,,,,,
"Saxony, Germany",state,,,Saxony,Germany,4302,113,,,,4077937,221.1301601354123,50.9285,13.455,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-SN,iso1:DE,iso2:DE-SN,,,,,
"Saxony-Anhalt, Germany",state,,,Saxony-Anhalt,Germany,1401,32,,,,2245470,109.45388123439457,51.987,11.873999999999999,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-ST,iso1:DE,iso2:DE-ST,,,,,
"Thuringia, Germany",state,,,Thuringia,Germany,1804,55,,,,2143145,132.4717992872207,50.927,11.2665,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,0.43137254901960786,Europe/Berlin,iso2:DE-TH,iso1:DE,iso2:DE-TH,,,,,
"Tartu maakond, Estonia",state,,,Tartu maakond,Estonia,95,,,3959,,151122,37.40761835056606,58.4075,26.8035,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-78,iso1:EE,iso2:EE-78,,,,,
"Harju maakond, Estonia",state,,,Harju maakond,Estonia,526,,,16467,,589610,137.60686193608797,59.347,24.843,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-37,iso1:EE,iso2:EE-37,,,,,
"Viljandi maakond, Estonia",state,,,Viljandi maakond,Estonia,22,,,1722,,46782,13.032480001134381,58.323,25.583,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-84,iso1:EE,iso2:EE-84,,,,,
"Valga maakond, Estonia",state,,,Valga maakond,Estonia,7,,,933,,28669,15.079009569950305,57.8695,26.1025,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-82,iso1:EE,iso2:EE-82,,,,,
"Võru maakond, Estonia",state,,,Võru maakond,Estonia,81,,,1665,,36133,12.960631598016127,57.8155,27.1045,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-86,iso1:EE,iso2:EE-86,,,,,
"Pärnu maakond, Estonia",state,,,Pärnu maakond,Estonia,92,,,2658,,85756,15.840736054966795,58.317,24.354,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-67,iso1:EE,iso2:EE-67,,,,,
"Jõgeva maakond, Estonia",state,,,Jõgeva maakond,Estonia,6,,,1034,,29119,10.120221911590178,58.7695,26.5535,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-49,iso1:EE,iso2:EE-49,,,,,
"Lääne maakond, Estonia",state,,,Lääne maakond,Estonia,4,,,547,,20646,11.580185993928808,59.010000000000005,23.637,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-57,iso1:EE,iso2:EE-57,,,,,
"Saare maakond, Estonia",state,,,Saare maakond,Estonia,520,,,3079,,33231,11.472399722810328,58.233000000000004,22.6025,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-74,iso1:EE,iso2:EE-74,,,,,
"Lääne-Viru maakond, Estonia",state,,,Lääne-Viru maakond,Estonia,16,,,1254,,59791,16.195049476152743,59.35,26.2485,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-59,iso1:EE,iso2:EE-59,,,,,
"Põlva maakond, Estonia",state,,,Põlva maakond,Estonia,7,,,853,,25290,12.858483409576596,58.1695,27.085,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-65,iso1:EE,iso2:EE-65,,,,,
"Ida-Viru maakond, Estonia",state,,,Ida-Viru maakond,Estonia,95,,,3889,,138266,40.21608251646996,59.1295,27.456000000000003,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-44,iso1:EE,iso2:EE-44,,,,,
"Rapla maakond, Estonia",state,,,Rapla maakond,Estonia,22,,,996,,33299,12.07879497572146,58.9415,24.7025,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-70,iso1:EE,iso2:EE-70,,,,,
"Hiiu maakond, Estonia",state,,,Hiiu maakond,Estonia,10,,,362,,9387,9.198605386576343,58.8895,22.616500000000002,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-39,iso1:EE,iso2:EE-39,,,,,
"Järva maakond, Estonia",state,,,Järva maakond,Estonia,10,,,977,,30661,11.481694504750509,58.937,25.607,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.43137254901960786,Europe/Tallinn,iso2:EE-51,iso1:EE,iso2:EE-51,,,,,
Estonia,country,,,,Estonia,1535,,,40930,,1328360,29.43862715411736,58.668000000000006,24.989,https://opendata.digilugu.ee/opendata_covid19_test_results.csv,0.39215686274509803,Europe/Tallinn,iso1:EE,iso1:EE,,,,,,
"Andalusia, Spain",state,,,Andalusia,Spain,11323,1013,3229,,7081,8409738,95.85272557573485,37.334,-4.5725,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-AN,iso1:ES,iso2:ES-AN,,state,,,
"Aragon, Spain",state,,,Aragon,Spain,4886,637,1178,,3071,1324397,27.720739661774214,41.3845,-0.701,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-AR,iso1:ES,iso2:ES-AR,,state,,,
"Asturias, Spain",state,,,Asturias,Spain,2348,200,599,,1549,1028244,96.89655527964271,43.272999999999996,-5.8445,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-AS,iso1:ES,iso2:ES-AS,,state,,,
"Balearic Islands, Spain",state,,,Balearic Islands,Spain,1788,157,1005,,626,1150839,230.46324494921916,39.3675,2.734,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-IB,iso1:ES,iso2:ES-IB,,state,,,
"Canary Islands, Spain",state,,,Canary Islands,Spain,2067,119,813,,1135,2127685,285.1938217315716,28.5255,-15.75,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Etc/GMT+1,iso2:ES-CN,iso1:ES,iso2:ES-CN,,state,,,
"Cantabria, Spain",state,,,Cantabria,Spain,2083,158,626,,1299,580229,108.83115249828475,43.1355,-4.002,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-CB,iso1:ES,iso2:ES-CB,,state,,,
"Castile-La Mancha, Spain",state,,,Castile-La Mancha,Spain,16796,2021,4178,,10597,2106331,26.481202980357033,39.6755,-3.161,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-CM,iso1:ES,iso2:ES-CM,,state,,,
"Castile and León, Spain",state,,,Castile and León,Spain,15857,1493,5366,,8998,2418694,25.659203426061918,41.66,-4.426,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-CL,iso1:ES,iso2:ES-CL,,state,,,
"Catalonia, Spain",state,,,Catalonia,Spain,41676,4009,13934,,23733,7619494,237.04148617078184,41.6925,1.746,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-CT,iso1:ES,iso2:ES-CT,,state,,,
"Ceuta, Spain",state,,,Ceuta,Spain,111,4,74,,33,84777,9021.596722065347,35.891999999999996,-5.3495,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Africa/Ceuta,iso2:ES-CE,iso1:ES,iso2:ES-CE,,state,,,
"Valencian Community, Spain",state,,,Valencian Community,Spain,10018,1079,4629,,4310,5003769,214.46461227177505,39.316500000000005,-0.4195,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-VC,iso1:ES,iso2:ES-VC,,state,,,
"Extremadura, Spain",state,,,Extremadura,Spain,3186,389,858,,1939,1067710,25.6017599883363,39.213499999999996,-6.096,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-EX,iso1:ES,iso2:ES-EX,,state,,,
"Galicia, Spain",state,,,Galicia,Spain,8299,352,1548,,6399,2703290,91.3767321968267,42.792,-8.0175,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-GA,iso1:ES,iso2:ES-GA,,state,,,
"Community of Madrid, Spain",state,,,Community of Madrid,Spain,56963,7351,31762,,17850,6661949,830.8463058477915,40.5255,-3.816,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-MD,iso1:ES,iso2:ES-MD,,state,,,
"Melilla, Spain",state,,,Melilla,Spain,104,2,46,,56,86487,10845.323228033423,35.296,-2.9495,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Africa/Ceuta,iso2:ES-ML,iso1:ES,iso2:ES-ML,,state,,,
"Region of Murcia, Spain",state,,,Region of Murcia,Spain,1646,117,662,,867,1478509,130.67832778737693,38.065,-1.4955,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-MC,iso1:ES,iso2:ES-MC,,state,,,
"Navarre, Spain",state,,,Navarre,Spain,4697,385,1123,,3189,647554,62.3264579614637,42.6125,-1.6065,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-NC,iso1:ES,iso2:ES-NC,,state,,,
"Basque Country, Spain",state,,,Basque Country,Spain,12628,1081,7124,,4423,2167707,297.0227658821682,42.968,-2.59,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-PV,iso1:ES,iso2:ES-PV,,state,,,
"Rioja, Spain",state,,,Rioja,Spain,3734,285,1833,,1616,315675,62.51306213876896,42.281499999999994,-2.4065,https://github.com/datadista/datasets/tree/master/COVID%2019,0.6274509803921569,Europe/Madrid,iso2:ES-RI,iso1:ES,iso2:ES-RI,,state,,,
Spain,country,,,,Spain,200210,20852,80587,,98771,46733038,92.25117224677774,35.712,-6.925500000000001,https://github.com/datadista/datasets/tree/master/COVID%2019,0.5882352941176471,Etc/GMT,iso1:ES,iso1:ES,,,state,,,
Guadeloupe,country,,,,Guadeloupe,,12,,27,,390253,243.59300797791047,16.1755,-61.402,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.43137254901960786,America/Guadeloupe,iso1:GP,iso1:GP,,106,,62,,
Martinique,country,,,,Martinique,,9,,16,,372594,342.48416323307015,14.635,-61.019999999999996,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.43137254901960786,America/Martinique,iso1:MQ,iso1:MQ,,103,,60,,
French Guiana,country,,,,French Guiana,,0,,25,,268700,3.1944194806727215,3.9345,-53.117999999999995,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.43137254901960786,America/Cayenne,iso1:GF,iso1:GF,,33,,29,,
Réunion,country,,,,Réunion,,0,,5,,866506,345.6354198098439,-21.131,55.522,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.43137254901960786,Indian/Reunion,iso1:RE,iso1:RE,,108,,93,,
Mayotte,country,,,,Mayotte,,6,,2,,256518,732.6494241701018,-12.8295,45.16,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.43137254901960786,Indian/Mayotte,iso1:YT,iso1:YT,,75,,47,,
"Aube, Grand Est, Metropolitan France",county,,Aube,Grand Est,Metropolitan France,,82,,1392,,310020,51.28608738631563,48.3195,4.124,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-10,iso1:FX,iso2:FR-GES,601,,263,iso2:FR-10,
"Aude, Occitania, Metropolitan France",county,,Aude,Occitania,Metropolitan France,,43,,751,,370260,58.24155085837583,43.05500000000001,2.4645,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-11,iso1:FX,iso2:FR-OCC,223,,127,iso2:FR-11,
"Aveyron, Occitania, Metropolitan France",county,,Aveyron,Occitania,Metropolitan France,,19,,21,,279206,31.809395305193412,44.317,2.644,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-12,iso1:FX,iso2:FR-OCC,157,,72,iso2:FR-12,
"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, Metropolitan France",county,,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Metropolitan France,,269,,15867,,2024162,383.8647196529073,43.543,5.022,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-13,iso1:FX,iso2:FR-PAC,2983,,1726,iso2:FR-13,
"Calvados, Normandy, Metropolitan France",county,,Calvados,Normandy,Metropolitan France,,51,,1207,,694002,123.98254946337528,49.091,-0.364,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-14,iso1:FX,iso2:FR-NOR,329,,134,iso2:FR-14,
"Cantal, Auvergne-Rhône-Alpes, Metropolitan France",county,,Cantal,Auvergne-Rhône-Alpes,Metropolitan France,,0,,37,,145143,25.1428821271655,45.0475,2.7165,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-15,iso1:FX,iso2:FR-ARA,48,,20,iso2:FR-15,
"Charente, New Aquitaine, Metropolitan France",county,,Charente,New Aquitaine,Metropolitan France,,10,,219,,352335,58.98447492838439,45.6665,0.24099999999999996,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-16,iso1:FX,iso2:FR-NAQ,56,,34,iso2:FR-16,
"Charente-Maritime, New Aquitaine, Metropolitan France",county,,Charente-Maritime,New Aquitaine,Metropolitan France,,32,,2521,,644303,93.09047521627008,45.728,-0.779,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-17,iso1:FX,iso2:FR-NAQ,185,,72,iso2:FR-17,
"Cher, Centre-Loire Valley, Metropolitan France",county,,Cher,Centre-Loire Valley,Metropolitan France,,43,,768,,304256,41.64099454773985,47.0245,2.426,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-18,iso1:FX,iso2:FR-CVL,175,,49,iso2:FR-18,
"Corrèze, New Aquitaine, Metropolitan France",county,,Corrèze,New Aquitaine,Metropolitan France,,21,,116,,241464,40.832154035015584,45.344,1.8784999999999998,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-19,iso1:FX,iso2:FR-NAQ,141,,50,iso2:FR-19,
"Côte-d'Or, Bourgogne-Franche-Comté, Metropolitan France",county,,Côte-d'Or,Bourgogne-Franche-Comté,Metropolitan France,,171,,500,,533819,60.73773353976259,47.4645,4.793,https://www.data.gouv.fr/fr/organizations/sante-publique-france/datasets-resources.csv,0.5490196078431373,Europe/Paris,iso2:FR-21,iso1:FX,iso2:FR-BFC,1039,,505,iso2:FR-21,
